ID,COORDS_X,COORDS_Y,AGE,BATHROOMS,HOUSESIZE,LOTSIZE,NEWHOME,POSTFIRM,DFLOOD100,DFLOOD500,FIRSTROW,PROXAMEN,DISTAMEN,DISTCBD,DISTHWY,DISTPARK,PRICE
695,2711029.20695185,393220.993961328,32,2,2248,1.175,1,0,1,0,0,5858.626,2587.995,40588.384,8216.684,27927.628,288900
699,2710507.90665547,393212.280635615,32,1,2032,1.535,1,0,1,0,0,5336.767,3109.854,40255.435,8479.153,27406.133,216400
705,2694864.42469795,393194.39155363,28,2,740,0.688,1,1,1,0,1,8164.677,281.944,33498.946,3238.073,11774.909,113700
707,2694982.19444297,393058.512060282,22,1.73,384,0.959,0,1,1,0,1,7959.595,487.026,33491.425,3060.956,12013.391,81800
711,2700897.59778248,392924.637540288,16,2,1902,6,1,1,0,1,0,2565.625,5880.996,35188.72,2459.203,17793.837,239000
712,2695514.29358689,392913.665014941,2,2,3303,1.898,1,1,1,0,0,7646.244,800.377,33345.041,2832.313,12343.218,1076000
717,2710969.85775204,393039.5290664,40,1,2428,0.734,1,0,1,0,0,5786.451,2660.17,40390.02,8086.587,27860.121,304800
719,2711148.4328252,393059.994464519,28,2,2032,0.462,1,1,1,0,0,5969.514,2477.107,40514.347,8003.883,28042.734,230100
721,2710689.40810229,393105.060381537,49,2,1742,0.97,1,0,1,0,0,5508.628,2937.993,40271.742,8291.259,27580.6,167700
722,2710354.5314735,392999.182205177,17,1.5,1085,0.854,1,1,1,0,0,5174.978,3271.643,39996.679,8402.929,27249.542,93300
726,2710733.67425296,393028.56010304,54,1,1716,0.306,1,0,1,0,0,5555.227,2891.394,40241.114,8202.885,27629.212,148700
728,2701774.74487947,392736.737929681,27,2,1392,5.77,0,1,0,1,0,1891.324,6555.297,35393.171,3240.363,18641.302,142700
730,2695006.64159547,392939.793564115,30,1,672,0.982,1,0,1,0,1,8119.953,326.668,33254.677,3271.72,11867.556,99300
732,2710740.85712942,392942.023237601,54,1,3055,0.392,1,0,1,0,0,5559.547,2887.074,40174.192,8126.47,27636.174,530400
733,2711020.44644731,392891.943096824,49,2,2844,0.669,1,0,1,0,0,5836.834,2609.787,40301.917,7930.622,27915.125,479100
734,2711463.63251373,392678.23398744,25,3,1456,9.54,1,1,1,0,0,6248.819,2197.802,40396.848,7529.898,28342.217,191500
736,2710775.2274099,392821.266656504,44,1,1494,0.359,1,0,1,0,0,5590.229,2856.392,40099.605,8010.076,27671.001,121400
737,2698768.93789152,392447.343683702,21,2.5,2136,9.52,0,1,1,0,0,4614.529,3832.092,33902.32,268.893,15681.688,361500
741,2710804.63277178,392678.922281623,29,1,1056,0.459,0,1,1,0,0,5611.522,2835.099,40002.349,7874.859,27703.051,86600
744,2710806.63248501,392577.698333994,2,1,988,0.475,1,1,1,0,0,5603.013,2843.608,39923.829,7792.645,27706.678,92500
747,2710842.41217435,392489.3836872,38,2,1752,0.463,1,0,1,0,0,5625.654,2820.967,39874.506,7700.47,27743.647,170800
750,2711121.13882947,392420.498668611,2,2,896,0.321,1,1,1,0,0,5888.561,2558.06,39987.554,7481.406,28024.878,91700
753,2710444.93959089,392421.256141627,7,2,1569,0.97,1,1,1,0,0,5222.621,3224,39580.946,7878.629,27348.248,167700
754,2710636.04749799,392369.465105139,64,1,1308,0.436,1,0,1,0,0,5403.909,3042.712,39653.77,7721.464,27542.755,101200
755,2711194.635106,392324.098734651,32,1,1257,0.971,1,0,1,0,0,5939.174,2507.447,39958.989,7367.989,28096.974,103000
763,2710798.47350461,392061.97611946,34,0.5,790,1.84,1,0,1,0,0,5451.472,2995.149,39503.733,7447.073,27652.921,62400
764,2695678.5847853,392140.006449697,2,4,3504,1.205,1,1,1,0,0,7687.117,759.504,32682.994,2798.4,12610.464,1387400
767,2711161.10642375,392200.75236436,94,1,1340,0.459,1,0,1,0,0,5882.276,2564.345,39836.965,7279.803,28069.038,123000
771,2698278.79008409,392147.021627241,35,1.5,960,0.584,1,0,1,0,0,5162.961,3283.66,33483.185,273.733,15203.746,75100
774,2710919.3221403,392092.72311969,14,1,976,0.459,1,1,1,0,0,5625.595,2821.026,39606.364,7335.091,27832.343,82500
779,2711233.25112199,392009.096314547,2,2,1008,0.854,1,1,1,0,0,5916.438,2530.183,39731.386,7081.835,28149.225,104000
785,2698327.30525857,391986.457743949,44,1,2560,0.463,1,0,1,0,0,5220.351,3226.27,33357.559,261.576,15265.096,327300
793,2711256.89302547,391871.767279999,24,1.5,1600,0.848,1,1,1,0,0,5919.098,2527.523,39637.49,6955.45,28179.351,151200
802,2698016.55926505,391702.403444912,94,1,1792,5.21,0,0,1,0,1,5616.882,2829.739,32995.935,604.322,15007.211,313200
804,2698840.73037377,391690.052445674,7,2,1316,0.732,1,1,1,0,0,4962.603,3484.018,33273.214,160.421,15792.543,126900
808,2698027.74030352,391506.366040362,2,2,1542,1.96,1,1,1,0,1,5440.202,3006.419,32995.582,344.68,15311.603,239500
811,2710747.14418777,391625.653178357,2,2,1782,0.817,1,1,1,0,0,5325.124,3121.497,39098.013,7090.021,27626.93,215200
813,2698631.37115151,391555.235732779,94,1,720,0.392,1,0,1,0,0,5210.951,3235.67,33063.717,70.482,15605.044,63900
814,2698904.57221485,391509.239486083,33,1,800,1.232,0,0,1,0,0,5019.121,3427.5,33087.94,162.698,15867.818,66700
815,2711710.69604616,391482.616240041,54,1,1040,3.14,0,0,1,0,0,6212.605,2234.016,39554.147,6423.285,28561.236,91700
818,2698446.97698271,391522.918261437,54,1,1280,0.616,1,0,1,0,0,5381.275,3065.346,32971.034,251.951,15429.973,96300
820,2711438.6856516,391470.177873096,2,2,1904,0.612,1,1,1,0,0,6033.748,2412.873,39437.5,6528.361,28378.982,247000
822,2711274.75929303,391495.503485995,34,1,1780,0.292,1,0,1,0,0,5877.036,2569.585,39354.777,6646.943,28212.287,165600
824,2698678.26433068,391355.122859755,44,1,1200,0.395,1,0,1,0,0,5263.756,3182.865,32892.699,70.601,15672.98,88200
825,2711278.96477814,391418.803973041,3,2,1012,0.273,1,1,1,0,0,5895.818,2550.803,39296.647,6577.348,28224.743,101500
826,2698468.39579453,391401.343330055,43,1,1134,0.422,1,0,1,0,0,5427.667,3018.954,32859.615,262.49,15461.987,84000
827,2697898.26827379,391317.660161601,23,2,1344,4.5,0,1,0,0,1,5969.457,2477.164,32584.311,850.559,14888.553,214400
828,2698875.7433644,391377.470061163,60,1.5,974,0.459,1,0,1,0,0,5079.547,3367.074,32981.638,123.586,15864.531,73300
831,2711386.58917633,391263.445957118,44,1,660,1.019,1,0,1,0,0,6054.891,2391.73,39242.195,6389.486,28340.614,55800
832,2711053.37912443,391275.372620446,44,1.5,2268,0.482,0,0,1,0,0,5733.957,2712.664,39037.489,6596.556,28000.868,283800
833,2699036.29962469,391259.605094362,44,1,908,1.113,0,0,1,0,0,4976.037,3470.584,32934.643,256.156,16039.495,71700
835,2710821.58684007,391236.914512092,22,1,1560,0.845,0,1,1,0,0,5536.887,2909.734,38870.871,6694.691,27783.268,147600
839,2698506.40507908,391222.074865623,94,1,1214,0.292,0,0,1,0,0,5476.078,2970.543,32706.37,267.824,15518.443,111300
842,2699351.24278799,391088.363963708,28,1,2016,3.81,1,1,1,0,0,4722.749,3723.872,32903.504,539.577,16387.352,220400
843,2698723.84766586,391142.368223477,9,0.5,880,0.478,1,1,1,0,0,5305.96,3140.661,32715.095,71.565,15745.242,72200
844,2698148.24865362,391169.000433808,21,2,1344,0.595,0,1,1,0,0,5844.175,2602.446,32503.037,648.077,15158.397,129000
845,2711058.87947971,391160.018117717,44,1,528,0.423,1,0,1,0,0,5779.189,2667.432,38950.98,6496.489,28017.27,47600
846,2711279.94603149,391136.017318267,39,1,1560,0.292,0,0,1,0,0,6000.572,2446.049,39076.233,6347.73,28244.165,140600
849,2710765.48152871,391096.269555849,2,2,1008,0.513,1,1,1,0,0,5517.992,2928.629,38725.685,6617.322,27733.802,101300
850,2698519.77824589,391101.025478285,1,2.5,1516,0.559,1,1,1,0,0,5513.176,2933.445,32597.902,281.997,15547.363,170300
851,2710712.08548331,391010.539972516,8,2,1944,1.575,1,1,1,0,0,5390.306,3056.315,38546.621,6623.123,27586.238,244100
856,2699727.42659806,390854.215123349,32,1,1680,8.58,1,0,0,0,0,4368.177,4078.444,32849.238,900.91,16847.812,200900
857,2698753.029288,390982.067290287,17,2,1532,0.347,0,1,1,0,0,5337.916,3108.705,32570.726,81.095,15795.651,153100
858,2711007.10160606,390968.852272612,28,1,1824,0.824,1,1,1,0,0,5779.001,2667.62,38773.103,6374.871,27979.949,175300
859,2698995.8932944,390951.991028303,32,1.5,1692,1.027,1,0,1,0,0,5116.843,3329.778,32636.464,148.194,16038.281,155900
860,2698547.75589592,390979.010657199,25,1,1000,0.43,0,1,1,0,0,5534.813,2911.808,32486.801,283.755,15592.988,81900
861,2697817.70010536,390867.826240274,24,2,1556,8.76,1,1,0,0,1,6283.972,2162.649,32122.712,1056.2,14845.339,287800
869,2698781.32914861,390824.168176064,28,1.5,1692,0.53,1,1,1,0,0,5358.881,3087.74,32432.312,88.888,15847.216,153700
871,2711440.72268429,390764.629402658,26,2,2336,1.399,1,1,1,0,0,6248.534,2198.087,38889.093,5953.778,28431.534,323000
874,2711058.66910931,390748.912829168,2,2,1568,0.349,1,1,1,0,0,5875.898,2570.723,38636.26,6163.16,28053.555,176100
875,2710931.35875086,390708.401574772,2,2,1152,0.474,1,1,1,0,0,5714.898,2731.723,38502.258,6231.289,27889.526,117300
876,2698817.64981375,390636.305892571,24,2,1400,0.707,1,1,1,0,0,5368.39,3078.231,32276.58,98.215,15911.753,123200
877,2710818.37574353,390673.894259428,2,2,2052,0.648,1,1,1,0,0,5569.85,2876.771,38383.44,6292.895,27742.928,279500
881,2699076.39669488,390633.075455266,33,1,1216,0.491,0,0,1,0,0,5120.976,3325.645,32367.166,146.045,16163.931,98200
887,2698861.36336938,390392.451577512,94,1,1832,0.426,1,0,1,0,0,5371.721,3074.9,32064.135,121.341,15993.381,190000
891,2698880.47885324,390294.149963766,7,2,1352,0.5,1,1,1,0,0,5366.082,3080.539,31982.234,128.912,16027.507,132000
894,2698902.92840418,390179.133769499,28,1,1674,0.722,0,1,1,0,0,5355.133,3091.488,31889.231,136.787,16067.832,155100
906,2701913.75761844,389612.521613572,1,2.5,3165,5.28,1,1,0,1,0,2629.212,5817.409,32701.022,2682.824,19148.004,900400
911,2702166.56515703,389714.785467502,12,2,1008,5.12,1,1,0,1,0,2483.685,5962.936,32787.295,2872.734,19343.736,100700
914,2710940.67355624,389865.109614303,48,1,1008,4.41,1,0,1,0,0,5755.217,2691.404,37850.461,5488.265,28026.218,85700
949,2699814.60158905,389498.648023937,49,1.73,720,7.84,0,0,0,0,0,4199.664,4246.957,31704.627,807.053,17328.693,82600
950,2711352.63040253,389734.929118131,48,1,1008,4.41,1,0,1,0,0,6147.779,2298.842,38049.051,5171.064,28452.425,87100
969,2710981.13683919,389680.297508191,45,1,960,1.012,0,0,1,0,0,5769.01,2677.611,37761.313,5338.818,28087.875,78300
1028,2699001.20261604,389389.136679066,28,1,1100,1.205,0,1,1,0,0,5204.803,3241.818,31198.445,210.909,16349.959,90000
1034,2698048.49403712,389159.12126142,39,2,1542,15.61,1,0,1,0,0,6246.043,2200.578,30467.296,1408.51,15308.283,233800
1037,2698664.19475773,389304.990802333,29,1,1341,1.155,1,1,1,0,0,5543.374,2903.247,30979.545,580.806,16020.191,108400
1038,2699153.93920885,389260.811799798,42,3,2135,1.006,1,0,1,0,0,5044.063,3402.558,31145.199,102.074,16516.208,251100
1041,2698997.10944256,389183.311938973,2,2,2478,1.028,1,1,1,0,0,5129.448,3317.173,31042.426,216.724,16434.445,410800
1046,2701876.22798982,389031.257486926,27,1,1504,0.827,1,1,0,1,0,3089.33,5357.291,32098.538,2460.47,19207.278,121600
1047,2702034.1743483,389049.34641766,17,2,1400,1.39,1,1,0,1,0,2955.891,5490.73,32184.39,2614.536,19355.566,127600
1057,2701626.97589122,388899.740359481,3,2,1404,0.636,1,1,0,1,0,3356.669,5089.952,31877.999,2195.336,18995.29,141200
1061,2701545.58079953,388861.687792195,2,2,2052,0.615,1,1,0,1,0,3444.65,5001.971,31806.26,2107.23,18924.381,266300
1067,2701368.97861159,388778.303822423,6,2,1120,0.638,1,1,0,1,0,3634.913,4811.708,31651.158,1916.515,18771.533,104800
1069,2698740.19796819,388788.81789892,5,2,1876,0.933,1,1,1,0,0,5346.868,3099.753,30540.425,634.243,16221.07,227400
1072,2697839.69806976,388464.357401325,12,1,1508,16.98,0,1,1,0,0,6210.122,2236.499,29908.75,1495.528,15555.33,263100
1073,2702094.51043641,388740.803702457,21,2,1568,0.721,0,1,0,1,0,3075.122,5371.499,31948.236,2605.672,19482.164,152400
1074,2701957.67051774,388702.059969442,14,2,1216,0.565,1,1,0,1,0,3209.614,5237.007,31851.41,2463.806,19356.407,106800
1080,2701004.2596805,388606.553340653,57,1,824,0.544,1,0,0,1,0,4027.002,4419.619,31331.789,1522.317,18458.232,60700
1081,2695805.61888219,388610.107037648,39,1.5,1305,4.02,1,0,0,0,1,7748.319,698.302,29344.068,3516.968,13480.216,203900
1082,2701767.41589949,388619.367361901,18,2,1344,0.459,1,1,0,1,0,3406.702,5039.919,31694.247,2266.703,19196.011,117700
1083,2700913.2508621,388564.491544139,6,2,1120,0.518,1,1,0,1,0,4124.589,4322.032,31252.66,1423.552,18379.927,105500
1084,2701672.81786776,388580.441807507,7,2,1344,0.459,1,1,0,1,0,3506.71,4939.911,31615.484,2165.93,19113.448,128200
1085,2702468.78024695,388426.456443881,9,2,1344,5.84,1,1,0,1,0,2915.363,5531.258,31857.005,2890.923,19909.563,147500
1087,2701578.91161043,388542.303369733,9,2,1650,0.459,1,1,0,1,0,3606.093,4840.528,31537.496,2065.536,19031.173,169800
1089,2696450.80236115,388556.652854013,44,1.5,1274,0.723,1,0,1,0,0,7509.432,937.189,29493.297,2910.99,14102.893,115600
1095,2700729.75077116,388479.277941519,6,2,1248,0.498,1,1,0,0,0,4321.166,4125.455,31093.032,1224.394,18222.973,127600
1097,2701967.65888938,388488.643796812,11,2,1716,0.746,1,1,0,1,0,3330.904,5115.717,31658.423,2407.617,19400.269,178700
1098,2698754.34998221,388452.558058845,10,2,1571,0.828,1,1,1,0,0,5568.954,2877.667,30230.425,713.774,16318.479,163300
1099,2701294.70207563,388472.209442881,17,1.5,1386,0.437,1,1,0,1,0,3879.762,4566.859,31342.607,1772.569,18772.561,120200
1100,2700638.20119785,388433.809053089,21,1,1050,0.482,1,1,0,0,0,4420.525,4026.096,31011.025,1125.007,18146.555,87400
1103,2701919.89412555,388409.41784829,16,2,1680,0.739,1,1,0,1,0,3389.079,5057.542,31582.585,2367.737,19395.031,166400
1104,2701194.17122199,388389.473456036,5,2,1144,0.459,1,1,0,1,0,4010.739,4435.882,31221.853,1654.652,18695.11,108500
1105,2700546.34384664,388387.358995544,8,2,1372,0.461,1,1,1,0,0,4521.654,3924.967,30927.253,1024.063,18069.574,131300
1106,2701056.99011621,388329.944244117,14,2,1870,0.918,1,1,0,1,0,4156.119,4290.502,31106.128,1508.642,18579.028,206900
1109,2700455.09911231,388338.271877137,17,2,1218,0.472,1,1,1,0,0,4623.142,3823.479,30842.325,923.651,17994.339,105800
1114,2700363.45887775,388287.608058101,9,2,1176,0.467,1,1,1,0,0,4724.323,3722.298,30757.17,824.011,17920.59,108100
1115,2700918.00580388,388271.161642742,7,2,1008,0.456,0,1,0,0,0,4303.406,4143.215,30990.416,1359.248,18459.228,106000
1122,2701344.01162061,388237.137122177,11,2,1152,0.509,1,1,0,1,0,3970.704,4475.917,31157.947,1766.163,18878.892,104000
1124,2700732.21430449,388191.537680994,21,1,1340,0.482,1,1,0,0,0,4500.224,3946.397,30835.374,1159.594,18300.415,116200
1125,2701213.91163406,388157.216172478,2,2,1344,0.52,1,1,0,0,0,4121.539,4325.082,31029.804,1621.452,18772.956,144900
1126,2701925.42280798,388198.683475507,9,2,1296,0.683,1,1,0,1,0,3481.292,4965.329,31407.739,2330.067,19456.817,121100
1129,2702239.12310053,387954.471779738,35,1,1051,5.05,1,0,0,0,0,3310.846,5135.775,31368.637,2569.148,19798.6,94400
1130,2701125.37401057,388127.511878012,2,2,1512,0.476,1,1,0,0,0,4210.744,4235.877,30963.634,1529.489,18696.101,170600
1131,2712934.7389404,387942.194270728,86,2.5,2050,33.57,1,0,1,0,1,7697.081,749.54,37818.663,2747.053,30345.741,1327800
1132,2700641.59264304,388145.958914373,4,2,1404,0.477,1,1,1,0,0,4599.841,3846.78,30753.685,1061.321,18226.105,140700
1134,2698718.17300964,388142.835008538,32,1,1890,1.039,1,0,1,0,0,5862.723,2583.898,29930.802,818.705,16377.572,187700
1135,2701031.74629556,388102.196234118,2,2,1728,0.479,1,1,0,0,0,4309.803,4136.818,30891.899,1426.026,18608.137,210600
1136,2701607.4102545,388152.854329685,17,2,1438,0.553,1,1,0,1,0,3787.843,4658.778,31207.944,2004.401,19158.131,131100
1138,2700554.60909311,388097.258283269,16,2,1218,0.463,0,1,1,0,0,4697.249,3749.372,30672.274,966.627,18156.542,113200
1140,2699996.92902063,388083.455588331,7,1,1008,0.472,1,1,1,0,0,5131.473,3315.148,30414.352,421.688,17625.952,87400
1142,2700930.02703629,388063.460918192,2,2,1836,0.465,1,1,0,0,0,4417.467,4029.154,30808.666,1317.083,18520.856,234100
1148,2698699.5306972,388049.431482996,34,1,1025,1.025,1,0,1,0,0,5953.532,2493.089,29838.227,850.96,16397.244,80900
1150,2700828.00332224,388010.362584063,4,2,1836,0.504,1,1,0,0,0,4527.119,3919.502,30716.723,1211.213,18443.653,230600
1151,2700380.49492118,388003.742291129,6,2,1120,0.918,0,1,1,0,0,4892.524,3554.097,30510.429,775.468,18015.533,113500
1154,2699402.64089363,387949.297480963,44,1,1349,1.339,1,0,1,0,0,5650.071,2796.55,30029.068,193.951,17095.746,106900
1155,2699743.15081855,387965.319828919,22,1,1330,0.769,0,1,1,0,0,5391.564,3055.057,30205.966,146.523,17411.099,115100
1159,2700240.37355974,387972.031151324,4,1,884,0.473,1,1,1,0,0,5022.801,3423.82,30418.703,631.528,17890.653,79400
1161,2701788.65059232,387954.228184034,10,2,1404,0.488,1,1,0,0,0,3724.484,4722.137,31119.834,2131.519,19383.215,141800
1162,2698696.20498454,387970.556327168,31,2,1540,1.021,1,0,1,0,0,6026.023,2420.598,29764.172,876.941,16413.165,146000
1165,2700605.60718936,387930.310789956,2,2,1512,0.461,1,1,1,0,0,4767.386,3679.235,30541.404,959.851,18233.408,159800
1169,2698687.82846498,387895.944278447,36,1.5,1275,0.934,1,0,1,0,0,6095.608,2351.013,29692.762,901.719,16429.204,107100
1178,2699492.02924523,387785.964359905,7,1.5,1360,0.989,0,1,1,0,0,5698.97,2747.651,29935.195,144.864,17219.479,140100
1180,2700630.00361167,387748.422759722,5,2,1886,0.761,0,1,0,0,0,4878.467,3568.154,30351.861,919.448,18308.167,258500
1182,2712243.8670906,387537.683366012,35,1.5,1500,9.94,0,0,1,0,0,7000.79,1445.831,37037.736,2827.706,29724.152,200300
1184,2701582.8115591,387697.912625037,11,2,1704,3.43,0,1,0,0,0,4004.49,4442.131,30812.142,1886.983,19266.141,219500
1187,2699785.15834766,387776.727159322,22,1,1104,0.563,1,1,1,0,0,5495.023,2951.598,30046.64,142.911,17511.837,86900
1188,2698631.47307313,387750.774171454,8,2,1680,0.459,1,1,1,0,0,6246.095,2200.526,29540.863,984.322,16427.148,187900
1189,2700808.42341163,387684.691389752,2,2,2052,1.015,1,1,1,0,0,4712.062,3734.559,30413.254,1123.125,18532.168,272700
1190,2698528.37634518,387730.814423857,2,1.5,1980,0.459,1,1,1,0,0,6312.197,2134.424,29480.754,1090.08,16335.675,256600
1192,2698397.98332253,387653.642919819,1,2,2129,1.04,1,1,1,0,0,6433.856,2012.765,29364.958,1242.619,16224,316900
1195,2699240.62050239,387703.720804418,26,1.5,1325,0.483,1,1,1,0,0,5932.613,2514.008,29746.904,401.084,17021.265,111900
1197,2707357.89427923,387130.740646439,86,2.5,2050,33.57,1,0,0,0,0,2171.701,6274.92,33587.028,5839.852,25102.501,840600
1200,2700040.50781148,387589.088586229,3,2,2052,1.634,1,1,1,0,0,5455.995,2990.626,29972.355,288.866,17750.14,279900
1204,2699281.53013455,387631.750586652,26,1.5,1050,0.493,0,1,1,0,0,5959.093,2487.528,29699.253,381.691,17078.568,90900
1207,2699532.23618907,387645.872648861,27,1,1450,0.459,1,1,1,0,0,5774.276,2672.345,29816.314,137.995,17309.062,119200
1208,2698914.72477419,387584.803835358,9,2,1751,0.915,1,1,1,0,0,6247.386,2199.235,29487.97,758.028,16746.9,202000
1210,2699325.76052472,387555.915600283,25,1.5,1000,0.481,1,1,1,0,0,5983.602,2463.019,29648.963,358.722,17142.519,82100
1215,2699566.93083439,387546.210951171,26,2,864,0.456,0,1,1,0,0,5815.264,2631.357,29741.16,128.036,17373.584,77500
1216,2701590.70687568,387362.995349545,22,1,1152,5.18,1,1,0,0,0,4154.217,4292.404,30505.499,1789.348,19348.162,110600
1217,2711149.60097656,387554.244601782,13,2,1248,0.484,1,1,1,0,0,5857.377,2589.244,36266.231,3509.81,28590.446,117600
1222,2699373.32016265,387475.744305017,26,1,1325,0.468,1,1,1,0,0,6004.903,2441.718,29596.648,332.03,17212.947,107700
1223,2710988.20052988,387449.59904085,44,2,2076,1.865,1,0,1,0,0,5687.046,2759.575,36081.277,3519.446,28452.475,239400
1224,2710903.11090223,387437.284082224,3,2,1848,0.463,1,1,1,0,0,5601.147,2845.474,36015.26,3558.98,28371.521,226100
1226,2710732.8528916,387413.005183779,4,2,1998,0.463,1,1,1,0,0,5428.404,3018.217,35882.199,3637.741,28209.082,257000
1227,2711160.03292902,387474.195489555,17,3,2848,0.47,0,1,1,0,0,5859.447,2587.174,36214.165,3440.269,28614.987,588600
1232,2699605.55403305,387435.887401534,26,1,1325,0.483,1,1,1,0,0,5856.925,2589.696,29657.628,117.44,17445.311,106500
1235,2699424.86671828,387389.509897379,26,1,1000,0.481,1,1,1,0,0,6023.067,2423.554,29541.003,301.863,17290.514,78500
1240,2711170.0188214,387395.823591976,30,1,1212,0.461,1,0,1,0,0,5858.947,2587.674,36162.942,3371.97,28639.156,97200
1242,2711490.47154125,387346.717927482,59,1,784,0.57,0,0,1,0,0,6170.564,2276.057,36345.614,3144.327,28965.679,65800
1244,2699478.15934651,387293.333558698,25,1,1075,0.476,1,1,1,0,0,6043.088,2403.533,29476.168,273.321,17372.917,84900
1245,2699650.89942752,387306.078829871,21,2,1025,0.492,1,1,1,0,0,5900.381,2546.24,29558.997,105.214,17530.47,88300
1248,2699112.72788137,387336.91299519,54,2,1430,0.532,0,0,1,0,0,6287.191,2159.43,29360.777,613.758,17019.137,132400
1255,2699153.62551238,387274.083829318,43,1.5,1560,0.532,1,0,1,0,0,6300.897,2145.724,29320.921,588.79,17079.276,138100
1256,2711223.56597954,387246.123478438,20,1.5,975,0.482,1,1,1,0,0,5887.174,2559.447,36089.004,3218.832,28722.15,83000
1258,2711498.53045783,387257.71709801,59,1,896,0.513,0,0,1,0,0,6162.463,2284.158,36285.572,3064.248,28993.775,73300
