ID,COORDS_X,COORDS_Y,AGE,BATHROOMS,BEDROOMS,HOUSESIZE,LOTSIZE,NEWHOME,POSTFIRM,FIRSTROW,DISTAMEN,DISTCBD,DISTHWY,DISTPARK,PROXAMEN,AGEnorm,HOUSESIZEnorm,LOTSIZEnorm,BEDROOMSnorm,RESIDnorm,DFLOOD100,DFLOOD500,PRICE_REGR,PRICE_KRIGING
1182.0,2712243.8670906024,387537.6833660122,35.0,1.5,4.0,1500.0,9.94,0.0,0.0,0,1445.831,37037.736,2827.706,29724.152,7000.789999999999,0.8754578754578755,0.22635135135135134,0.839656317369382,0.13333333333333333,0.47752554299468786,1.0,0.0,200300.0,25600.0
1184.0,2701582.8115591,387697.9126250371,11.0,2.0,3.0,1704.0,3.43,0.0,1.0,0,4442.131,30812.142,1886.983,19266.141,4004.489999999999,0.9633699633699634,0.2608108108108108,0.7220245073534481,0.1,0.7711672068274236,0.0,0.0,219500.0,165000.0
1187.0,2699785.1583476574,387776.72715932206,22.0,1.0,3.0,1104.0,0.563,1.0,1.0,0,2951.598,30046.64,142.911,17511.837,5495.022999999999,0.9230769230769231,0.15945945945945947,0.5222467303809587,0.1,0.7000429934577087,1.0,0.0,86900.0,75400.0
1188.0,2698631.473073126,387750.7741714537,8.0,2.0,3.0,1680.0,0.459,1.0,1.0,0,2200.526,29540.863,984.322,16427.148,6246.094999999999,0.9743589743589743,0.25675675675675674,0.4996680428934361,0.1,0.715551507017836,1.0,0.0,187900.0,117000.0
1189.0,2700808.4234116315,387684.69138975226,2.0,2.0,4.0,2052.0,1.015,1.0,1.0,0,3734.559,30413.254,1123.125,18532.168,4712.061999999999,0.9963369963369964,0.3195945945945946,0.5874041971325171,0.13333333333333333,0.46126066739271177,1.0,0.0,272700.0,21000.0
1190.0,2698528.376345176,387730.8144238572,2.0,1.5,3.0,1980.0,0.459,1.0,1.0,0,2134.424,29480.754,1090.08,16335.675,6312.196999999999,0.9963369963369964,0.30743243243243246,0.4996680428934361,0.1,0.7155436386821459,1.0,0.0,256600.0,133300.0
1192.0,2698397.983322534,387653.6429198186,1.0,2.0,3.0,2129.0,1.04,1.0,1.0,0,2012.765,29364.958,1242.619,16224.0,6433.855999999999,1.0,0.3326013513513513,0.5900942449320637,0.1,0.7146289394747124,1.0,0.0,316900.0,146600.0
1195.0,2699240.620502393,387703.7208044176,26.0,1.5,3.0,1325.0,0.483,1.0,1.0,0,2514.008,29746.904,401.084,17021.265,5932.612999999999,0.9084249084249084,0.19679054054054054,0.5053026640613272,0.1,0.7130090247281677,1.0,0.0,111900.0,100500.0
1197.0,2707357.8942792327,387130.74064643856,86.0,2.5,4.0,2050.0,33.57,1.0,0.0,0,6274.92,33587.028,5839.852,25102.501,2171.700999999999,0.6886446886446886,0.31925675675675674,0.9742096466102212,0.13333333333333333,0.48602188570251786,0.0,0.0,840600.0,46700.0
1200.0,2700040.507811479,387589.08858622884,3.0,2.0,4.0,2052.0,1.634,1.0,1.0,0,2990.626,29972.355,288.866,17750.14,5455.994999999999,0.9926739926739927,0.3195945945945946,0.6400443612565256,0.13333333333333333,0.6541570253655964,1.0,0.0,279900.0,94100.0
1204.0,2699281.5301345536,387631.75058665156,26.0,1.5,3.0,1050.0,0.493,0.0,1.0,0,2487.528,29699.253,381.691,17078.568,5959.092999999999,0.9084249084249084,0.15033783783783783,0.5075682251057251,0.1,0.7064221295462203,1.0,0.0,90900.0,71500.0
1207.0,2699532.236189067,387645.8726488606,27.0,1.0,3.0,1450.0,0.459,1.0,1.0,0,2672.345,29816.314,137.995,17309.062,5774.276,0.9047619047619048,0.2179054054054054,0.4996680428934361,0.1,0.7133563989229393,1.0,0.0,119200.0,110600.0
1208.0,2698914.7247741935,387584.8038353584,9.0,2.0,4.0,1751.0,0.915,1.0,1.0,0,2199.235,29487.97,758.028,16746.9,6247.385999999999,0.9706959706959707,0.26875,0.5759373988423183,0.13333333333333333,0.7104559876319495,1.0,0.0,202000.0,120600.0
1210.0,2699325.76052472,387555.9156002827,25.0,1.5,3.0,1000.0,0.481,1.0,1.0,0,2463.019,29648.963,358.722,17142.519,5983.601999999999,0.9120879120879121,0.14189189189189189,0.5048439268468236,0.1,0.707519371182874,1.0,0.0,82100.0,72700.0
1215.0,2699566.930834391,387546.21095117077,26.0,2.0,3.0,864.0,0.456,0.0,1.0,0,2631.357,29741.16,128.036,17373.584,5815.263999999999,0.9084249084249084,0.11891891891891893,0.4989430861313066,0.1,0.7759046682738528,1.0,0.0,77500.0,91500.0
1216.0,2701590.7068756786,387362.99534954515,22.0,1.0,1.0,1152.0,5.18,1.0,1.0,0,4292.404,30505.499,1789.348,19348.162,4154.216999999999,0.9230769230769231,0.16756756756756758,0.7676004409496934,0.03333333333333333,0.6135652907331914,0.0,0.0,110600.0,43300.0
1217.0,2711149.600976562,387554.24460178224,13.0,2.0,3.0,1248.0,0.484,1.0,1.0,0,2589.244,36266.231,3509.81,28590.446,5857.376999999999,0.9560439560439561,0.1837837837837838,0.5055313208337829,0.1,0.4866815412228535,1.0,0.0,117600.0,17800.0
1222.0,2699373.32016265,387475.74430501694,26.0,1.0,3.0,1325.0,0.468,1.0,1.0,0,2441.718,29596.648,332.03,17212.947,6004.902999999999,0.9084249084249084,0.19679054054054054,0.5018148192799969,0.1,0.7024158523076491,1.0,0.0,107700.0,93200.0
1223.0,2710988.2005298813,387449.59904084966,44.0,2.0,3.0,2076.0,1.865,1.0,0.0,0,2759.575,36081.277,3519.446,28452.475,5687.045999999999,0.8424908424908425,0.3236486486486487,0.6546631226172454,0.1,0.4918651190159801,1.0,0.0,239400.0,38600.0
1224.0,2710903.110902235,387437.28408222384,3.0,2.0,3.0,1848.0,0.463,1.0,1.0,0,2845.474,36015.26,3558.98,28371.521,5601.146999999999,0.9926739926739927,0.2851351351351351,0.5006273158105145,0.1,0.4925906286500124,1.0,0.0,226100.0,25900.0
1226.0,2710732.8528915984,387413.0051837789,4.0,2.0,3.0,1998.0,0.463,1.0,1.0,0,3018.217,35882.199,3637.741,28209.082,5428.403999999999,0.989010989010989,0.310472972972973,0.5006273158105145,0.1,0.49410554005616614,1.0,0.0,257000.0,28500.0
1227.0,2711160.032929022,387474.1954895554,17.0,3.0,3.0,2848.0,0.47,0.0,1.0,0,2587.174,36214.165,3440.269,28614.987,5859.446999999999,0.9413919413919414,0.4540540540540541,0.5022862720629858,0.1,0.49048827975122133,1.0,0.0,588600.0,42400.0
1232.0,2699605.554033047,387435.88740153436,26.0,1.0,3.0,1325.0,0.483,1.0,1.0,0,2589.696,29657.628,117.44,17445.311,5856.924999999999,0.9084249084249084,0.19679054054054054,0.5053026640613272,0.1,0.6876897181675585,1.0,0.0,106500.0,84100.0
1235.0,2699424.8667182797,387389.50989737915,26.0,1.0,3.0,1000.0,0.481,1.0,1.0,0,2423.554,29541.003,301.863,17290.514,6023.066999999999,0.9084249084249084,0.14189189189189189,0.5048439268468236,0.1,0.6897831589631251,1.0,0.0,78500.0,64500.0
1240.0,2711170.018821399,387395.8235919762,30.0,1.0,3.0,1212.0,0.461,1.0,0.0,0,2587.674,36162.942,3371.97,28639.156,5858.946999999999,0.8937728937728938,0.1777027027027027,0.5001487197813964,0.1,0.49323140693130696,1.0,0.0,97200.0,19900.0
1242.0,2711490.4715412506,387346.7179274816,59.0,1.0,2.0,784.0,0.57,0.0,0.0,0,2276.057,36345.614,3144.327,28965.679,6170.563999999999,0.7875457875457875,0.10540540540540541,0.5236128352662085,0.06666666666666667,0.4748879806836219,1.0,0.0,65800.0,13600.0
1244.0,2699478.159346506,387293.3335586984,25.0,1.0,3.0,1075.0,0.476,1.0,1.0,0,2403.533,29476.168,273.321,17372.917,6043.088,0.9120879120879121,0.1545608108108108,0.5036886863448775,0.1,0.6767611888162836,1.0,0.0,84900.0,62900.0
1245.0,2699650.899427519,387306.07882987056,21.0,2.0,3.0,1025.0,0.492,1.0,1.0,0,2546.24,29558.997,105.214,17530.47,5900.380999999999,0.9267399267399268,0.14611486486486486,0.5073437468355623,0.1,0.6693847690194958,1.0,0.0,88300.0,55700.0
1248.0,2699112.727881372,387336.9129951898,54.0,2.0,2.0,1430.0,0.532,0.0,0.0,0,2159.43,29360.777,613.758,17019.137,6287.190999999999,0.8058608058608059,0.21452702702702703,0.5159852931676114,0.06666666666666667,0.6981197016243921,1.0,0.0,132400.0,115700.0
1255.0,2699153.6255123788,387274.0838293182,43.0,1.5,3.0,1560.0,0.532,1.0,0.0,0,2145.724,29320.921,588.79,17079.276,6300.896999999999,0.8461538461538461,0.23648648648648649,0.5159852931676114,0.1,0.6877808560440374,1.0,0.0,138100.0,109200.0
1256.0,2711223.56597954,387246.1234784376,20.0,1.5,3.0,975.0,0.482,1.0,1.0,0,2559.447,36089.004,3218.832,28722.15,5887.173999999999,0.9304029304029304,0.13766891891891891,0.5050735333884859,0.1,0.4754884207099124,1.0,0.0,83000.0,13400.0
1258.0,2711498.530457826,387257.7170980097,59.0,1.0,3.0,896.0,0.513,0.0,0.0,0,2284.158,36285.572,3064.248,28993.775,6162.463,0.7875457875457875,0.12432432432432433,0.51196464971617,0.1,0.4778737969833171,1.0,0.0,73300.0,15600.0
1266.0,2699539.5935853566,387186.09025305096,21.0,1.5,3.0,1952.0,0.482,0.0,1.0,0,2389.815,29406.804,239.083,17466.407,6056.805999999999,0.9267399267399268,0.3027027027027027,0.5050735333884859,0.1,0.6097893326257348,1.0,0.0,224000.0,62000.0
1267.0,2711018.113695476,387158.0755338372,20.0,1.5,3.0,975.0,0.482,1.0,1.0,0,2778.394,35884.126,3264.394,28540.347,5668.226999999999,0.9304029304029304,0.13766891891891891,0.5050735333884859,0.1,0.4764313611007562,1.0,0.0,82300.0,13500.0
1274.0,2699708.890802091,387137.6030981188,21.0,1.0,3.0,1272.0,0.541,1.0,1.0,0,2492.425,29421.336,94.628,17642.457,5954.195999999999,0.9267399267399268,0.18783783783783783,0.5178399491331853,0.1,0.6518174397299555,1.0,0.0,104500.0,61300.0
1276.0,2710802.138237369,387169.67540114885,8.0,2.0,3.0,1620.0,0.542,1.0,1.0,0,2985.468,35749.331,3399.148,28328.251,5461.152999999999,0.9743589743589743,0.24662162162162163,0.5180441144914347,0.1,0.50248113538857,1.0,0.0,173100.0,25200.0
1286.0,2711234.9849819527,387134.86174829694,29.0,1.0,3.0,1248.0,0.474,1.0,1.0,0,2571.311,36014.315,3118.405,28758.63,5875.3099999999995,0.8974358974358975,0.1837837837837838,0.5032231887726457,0.1,0.47931391167126786,1.0,0.0,99000.0,18500.0
1288.0,2701667.7739783954,386947.00345253415,18.0,1.73,0.0,1350.0,4.79,1.0,1.0,0,4278.11,30199.975,1806.504,19593.444,4168.5109999999995,0.9377289377289377,0.20101351351351351,0.7589467476627266,0.0,0.6071953892617925,1.0,1.0,135100.0,52900.0
1289.0,2699617.78354832,387043.27567106637,22.0,1.0,3.0,1430.0,0.608,1.0,1.0,0,2372.137,29305.486,201.186,17588.393,6074.483999999999,0.9230769230769231,0.21452702702702703,0.5307479243898889,0.1,0.6508353508502798,1.0,0.0,122400.0,69100.0
1296.0,2711996.9177914225,386878.22156743135,17.0,2.0,3.0,3008.0,5.45,1.0,1.0,0,1915.316,36378.035,2470.68,29573.154,6531.304999999999,0.9413919413919414,0.4810810810810811,0.77321782748775,0.1,0.49396579392093704,1.0,0.0,735600.0,51100.0
1303.0,2711237.019947563,387017.2054982251,3.0,2.0,3.0,1404.0,0.543,1.0,1.0,0,2598.719,35930.932,3021.672,28786.16,5847.901999999999,0.9926739926739927,0.21013513513513513,0.5182479035077968,0.1,0.48328255402947773,1.0,0.0,149000.0,18600.0
1311.0,2711101.870471031,386944.04963082226,2.0,2.0,3.0,1518.0,0.652,1.0,1.0,0,2731.186,35802.531,3037.823,28683.909,5715.4349999999995,0.9963369963369964,0.22939189189189188,0.5384724024965136,0.1,0.48446752217151523,1.0,0.0,167700.0,20300.0
1318.0,2699583.544376381,386620.36809948785,27.0,2.5,3.0,2307.0,3.82,1.0,1.0,1,2212.998,28971.443,279.37,17733.679,6233.623,0.9047619047619048,0.3626689189189189,0.7339302480812931,0.1,0.638796009479055,1.0,0.0,467700.0,113500.0
1324.0,2711289.526165635,386925.28794960195,45.0,1.0,3.0,1442.0,0.215,1.0,0.0,0,2577.749,35898.916,2918.192,28855.066,5868.871999999999,0.8388278388278388,0.21655405405405406,0.4158213972747491,0.1,0.4868819056825178,1.0,0.0,115400.0,23700.0
1337.0,2711266.703041962,386828.8515898224,26.0,1.0,3.0,1550.0,0.459,1.0,1.0,0,2629.637,35813.754,2850.595,28856.264,5816.983999999999,0.9084249084249084,0.23479729729729729,0.4996680428934361,0.1,0.48672155391522287,1.0,0.0,134200.0,23700.0
1365.0,2711599.387144785,386623.9726260448,59.0,1.0,3.0,864.0,0.513,1.0,0.0,0,2411.447,35892.659,2492.935,29223.16,6035.173999999999,0.7875457875457875,0.11891891891891893,0.51196464971617,0.1,0.49751951166100056,1.0,0.0,66500.0,17300.0
1369.0,2699752.0386594245,386266.3697782143,54.0,4.0,0.0,2176.0,4.25,1.0,0.0,1,2206.892,28725.689,264.953,17945.258,6239.728999999999,0.8058608058608059,0.34054054054054056,0.7457230451759173,0.0,0.6589963850337409,1.0,0.0,423800.0,148700.0
1391.0,2700576.771457217,386222.7326654986,28.0,2.0,3.0,1813.0,1.921,1.0,1.0,0,3021.312,29028.61,528.783,18768.776,5425.308999999999,0.9010989010989011,0.279222972972973,0.6579338886646537,0.1,0.6622479968714456,0.0,0.0,203800.0,92900.0
1396.0,2711669.9929060927,386271.13267037866,19.0,2.0,3.0,1076.0,0.677,1.0,1.0,0,2514.811,35706.686,2146.669,29400.565,5931.8099999999995,0.9340659340659341,0.15472972972972973,0.5426322427218746,0.1,0.5101642315662392,1.0,0.0,96000.0,19100.0
1404.0,2711324.1728933346,386196.6248796782,20.0,2.0,3.0,1344.0,0.932,1.0,1.0,0,2865.164,35393.678,2304.451,29053.908,5581.4569999999985,0.9304029304029304,0.2,0.577972587523143,0.1,0.5089312984592204,1.0,0.0,123100.0,24000.0
1418.0,2699942.6624684907,386037.47944218776,9.0,2.0,3.0,1242.0,0.471,1.0,1.0,0,2376.408,28559.396,127.338,18264.214,6070.213,0.9706959706959707,0.18277027027027026,0.5025212466680661,0.1,0.6675417290742576,1.0,0.0,119800.0,62200.0
1442.0,2700366.531859085,385409.2311431953,49.0,1.0,2.0,1176.0,0.647,1.0,0.0,0,2809.588,28200.782,137.092,18902.318,5637.032999999999,0.8241758241758241,0.17162162162162162,0.537621316614586,0.06666666666666667,0.6481507731618625,0.0,0.0,94900.0,59200.0
1444.0,2700510.4155515963,385305.6792320545,44.0,1.5,3.0,1322.0,2.12,0.0,0.0,0,2944.221,28186.721,235.781,19050.211,5502.4,0.8424908424908425,0.19628378378378378,0.6688313679450348,0.1,0.6721701247651445,0.0,0.0,126800.0,79900.0
1449.0,2700484.995904697,385125.4506881109,43.0,1.0,2.0,896.0,0.731,1.0,0.0,0,2975.074,28012.051,180.977,19127.079,5471.546999999999,0.8461538461538461,0.12432432432432433,0.5511165143317637,0.06666666666666667,0.6747945161453085,1.0,1.0,68200.0,58800.0
1452.0,2700490.687493671,385014.3051667458,3.0,2.0,3.0,1512.0,0.775,1.0,1.0,0,3005.89,27911.826,154.961,19179.614,5440.731,0.9926739926739927,0.22837837837837838,0.5575784363127966,0.1,0.6775522351530949,1.0,1.0,164300.0,80200.0
1455.0,2700506.36683315,384821.10536891123,4.0,2.0,3.0,1620.0,0.885,1.0,1.0,0,2879.422,27755.113,127.8,19279.575,5567.198999999999,0.989010989010989,0.24662162162162163,0.5722518738956479,0.1,0.6827020279470052,1.0,1.0,182000.0,90100.0
1459.0,2700277.312873147,384769.84654746816,23.0,1.0,2.0,1084.0,0.456,1.0,1.0,0,2699.972,27602.792,103.902,19095.181,5746.648999999999,0.9194139194139194,0.15608108108108107,0.4989430861313066,0.06666666666666667,0.665867569683269,0.0,0.0,92000.0,52800.0
1461.0,2702006.5873199296,384012.6430800422,57.0,1.73,4.0,1250.0,39.2,1.0,0.0,0,3968.743,28203.894,1911.186,21410.916,4477.877999999999,0.7948717948717949,0.18412162162162163,0.9913506080167122,0.13333333333333333,0.6909679806427999,1.0,1.0,421500.0,115400.0
1462.0,2696563.6865558256,383913.23154250585,11.0,2.0,3.0,1702.0,24.32,1.0,1.0,1,303.415,25112.638,4147.127,16102.592,8143.205999999999,0.9633699633699634,0.26047297297297295,0.9385738740349314,0.1,0.772965821122848,0.0,0.0,788400.0,193800.0
1464.0,2700270.722081299,384613.7770226495,61.0,1.0,2.0,1392.0,0.825,1.0,0.0,0,2570.693,27456.695,137.741,19177.637,5875.927999999999,0.7802197802197802,0.20810810810810812,0.5644904062687744,0.06666666666666667,0.6706352936135468,0.0,0.0,119200.0,88600.0
1466.0,2700566.8822108577,384579.366745907,22.0,1.5,3.0,1740.0,0.642,1.0,1.0,0,2745.505,27579.083,129.188,19436.626,5701.115999999999,0.9230769230769231,0.2668918918918919,0.536763627983346,0.1,0.6926734654102226,1.0,1.0,171800.0,113000.0
1470.0,2700295.1128236754,384470.9686243934,56.0,1.0,3.0,960.0,0.752,1.0,0.0,0,2481.507,27351.08,158.223,19243.626,5965.114,0.7985347985347986,0.13513513513513514,0.5542477630301119,0.1,0.6736066415834745,0.0,0.0,78100.0,60000.0
1472.0,2700698.3163409363,384448.12042110757,28.0,1.5,3.0,1200.0,0.688,0.0,1.0,0,2752.102,27532.757,226.088,19612.417,5694.518999999999,0.9010989010989011,0.17567567567567569,0.5444141283439035,0.1,0.745032397993958,1.0,1.0,105100.0,110000.0
1475.0,2712901.948104684,384403.39826791896,32.0,1.0,0.0,1200.0,0.229,0.0,0.0,0,2534.307,35275.843,72.15,31043.981,5912.313999999999,0.8864468864468864,0.17567567567567569,0.42279567835542703,0.0,0.6185127373661862,1.0,0.0,98700.0,48300.0
1476.0,2700260.5529472716,384345.07502295217,59.0,1.0,2.0,704.0,0.466,0.0,0.0,0,2364.064,27223.388,224.057,19267.833,6082.556999999999,0.7875457875457875,0.0918918918918919,0.5013413474211148,0.06666666666666667,0.7174671263476539,0.0,0.0,64500.0,60500.0
1478.0,2700752.737412562,384227.9071830792,2.0,2.0,3.0,1620.0,2.75,1.0,1.0,0,2654.276,27369.892,225.375,19759.403,5792.344999999999,0.9963369963369964,0.24662162162162163,0.6975962337642869,0.1,0.681591993959079,1.0,1.0,198600.0,92800.0
1479.0,2701758.8276608987,384143.8093599254,43.0,1.0,2.0,1443.0,11.5,1.0,0.0,0,3481.641,27840.39,1236.731,20765.508,4964.98,0.8461538461538461,0.21672297297297297,0.8557731012529775,0.06666666666666667,0.6922964213881563,1.0,1.0,163500.0,120400.0
1482.0,2712732.371475604,384228.2743730196,34.0,1.0,0.0,1034.0,0.441,0.0,0.0,0,2685.125,35044.985,128.154,30949.01,5761.495999999999,0.8791208791208791,0.14763513513513513,0.49524523271960286,0.0,0.623119093720104,1.0,0.0,83500.0,44700.0
1483.0,2699993.6355396686,384213.6131871276,92.0,1.0,2.0,1008.0,0.607,1.0,0.0,0,2080.66,26971.502,522.481,19086.44,6365.960999999999,0.6666666666666667,0.14324324324324325,0.5305659399700768,0.06666666666666667,0.6469257401932695,0.0,0.0,96100.0,63700.0
1484.0,2700416.1385191083,384160.44266863435,52.0,1.0,3.0,1092.0,0.949,1.0,0.0,0,2357.824,27151.193,113.297,19487.108,6088.796999999999,0.8131868131868132,0.15743243243243243,0.5799709871459579,0.1,0.6701578151859026,1.0,1.0,84200.0,72900.0
1493.0,2699783.707642623,383495.8973166329,79.0,1.0,3.0,914.0,17.37,0.0,0.0,1,1421.205,26256.835,935.108,19187.361,7025.415999999999,0.7142857142857143,0.12736486486486487,0.901365922180199,0.1,0.601055210673731,0.0,0.0,215100.0,44600.0
1496.0,2700467.577835943,383989.95871511917,43.0,1.0,3.0,1496.0,0.332,1.0,0.0,0,2285.212,27020.927,106.331,19617.259,6161.409,0.8461538461538461,0.22567567567567567,0.463857428188541,0.1,0.6669726045799002,1.0,1.0,124000.0,88600.0
1497.0,2700313.184844224,383913.2715699602,25.0,1.0,3.0,2208.0,0.835,1.0,1.0,0,2109.129,26874.498,284.726,19504.873,6337.491999999999,0.9120879120879121,0.34594594594594597,0.5658224164789547,0.1,0.6537365407572091,0.0,0.0,280500.0,100900.0
1498.0,2699449.0235292576,383913.36148061795,21.0,1.0,2.0,1392.0,0.482,1.0,1.0,0,1520.463,26451.039,1116.661,18755.743,6926.157999999999,0.9267399267399268,0.20810810810810812,0.5050735333884859,0.06666666666666667,0.5798617914634546,1.0,0.0,125000.0,40500.0
1500.0,2699355.715159038,383854.302688038,94.0,1.0,2.0,682.0,0.506,1.0,0.0,0,1422.38,26355.538,1220.621,18703.9,7024.240999999999,0.6593406593406593,0.08817567567567568,0.5104457081184173,0.06666666666666667,0.5686723478385556,1.0,0.0,68300.0,27700.0
1502.0,2700489.374638539,383884.8817879057,19.0,1.0,3.0,936.0,0.391,1.0,1.0,0,2241.541,26943.154,110.497,19684.054,6205.079999999999,0.9340659340659341,0.13108108108108107,0.4819412794280195,0.1,0.6617622759163883,1.0,1.0,78000.0,47300.0
1504.0,2699259.5852669566,383793.3154103937,2.0,2.0,3.0,2052.0,0.501,1.0,1.0,0,1321.908,26255.972,1329.085,18650.385,7124.713,0.9963369963369964,0.3195945945945946,0.5093478290854704,0.1,0.43830942648622745,1.0,0.0,300000.0,17500.0
1505.0,2700819.738630117,383766.9220724022,94.0,1.0,3.0,1200.0,1.446,1.0,0.0,0,2439.671,27009.66,179.049,20029.593,6006.949999999999,0.6593406593406593,0.17567567567567569,0.6265311753339599,0.1,0.6631972023483581,1.0,1.0,111000.0,97900.0
1506.0,2698962.535564991,383678.7415156571,74.0,1.0,3.0,1400.0,1.502,1.0,0.0,0,1112.85,26030.155,1624.23,18465.44,7333.770999999999,0.7326007326007327,0.20945945945945946,0.6307318899899103,0.1,0.5860784215209457,0.0,0.0,140600.0,53500.0
1509.0,2699153.5002245195,383724.4106755239,2.0,2.0,2.0,1012.0,0.646,1.0,1.0,0,1212.615,26145.078,1448.271,18593.742,7234.005999999999,0.9963369963369964,0.14391891891891892,0.5374503103777494,0.06666666666666667,0.5661266736811714,0.0,0.0,120400.0,22000.0
1511.0,2713044.8984789005,383650.80565447937,49.0,1.0,3.0,1320.0,0.647,1.0,0.0,0,2431.133,34872.364,100.977,31400.018,6015.487999999999,0.8241758241758241,0.19594594594594594,0.537621316614586,0.1,0.6164283940904371,1.0,0.0,102300.0,58200.0
1516.0,2712642.5491165034,383491.1426394252,26.0,2.0,3.0,2852.0,0.929,1.0,1.0,0,2641.966,34468.805,322.564,31080.272,5804.654999999999,0.9084249084249084,0.45472972972972975,0.5776161481706293,0.1,0.6372636880927347,1.0,0.0,500600.0,129700.0
1517.0,2712349.297831568,383500.7970146082,103.0,1.0,3.0,1380.0,1.709,1.0,0.0,0,2908.484,34265.334,568.239,30790.666,5538.136999999999,0.6263736263736264,0.20608108108108109,0.6450058059550431,0.1,0.650278446291142,1.0,0.0,139700.0,108700.0
1520.0,2711999.97251885,383497.2079421389,7.0,2.0,3.0,1420.0,0.508,1.0,1.0,0,3218.31,33996.514,873.813,30454.869,5228.311,0.978021978021978,0.21283783783783783,0.5108818250945031,0.1,0.6585438627565968,1.0,0.0,141700.0,66100.0
1525.0,2712848.372071263,383490.51312335854,25.0,1.5,3.0,1500.0,0.475,1.0,1.0,0,2489.189,34628.497,134.117,31262.013,5957.431999999999,0.9120879120879121,0.22635135135135134,0.5034561825576649,0.1,0.6266419865611251,1.0,0.0,132600.0,61400.0
1527.0,2712880.596823531,383397.1557947191,25.0,2.0,4.0,1560.0,0.477,1.0,1.0,0,2409.914,34591.558,134.011,31320.987,6036.7069999999985,0.9120879120879121,0.23648648648648649,0.50392070219094,0.13333333333333333,0.6254639443686264,1.0,0.0,146000.0,62700.0
1530.0,2712941.2736669797,383291.1052381161,21.0,2.0,3.0,1432.0,0.528,1.0,1.0,0,2318.131,34556.407,127.209,31393.022,6128.49,0.9267399267399268,0.21486486486486486,0.5151509079989706,0.1,0.6219096382886685,1.0,0.0,132600.0,55700.0
1532.0,2712583.1191751556,383240.7719627725,26.0,2.5,4.0,1820.0,0.472,0.0,1.0,0,2586.089,34260.314,470.029,31085.571,5860.531999999999,0.9084249084249084,0.28040540540540543,0.5027557229173002,0.13333333333333333,0.6491461621932103,1.0,0.0,203400.0,86800.0
1533.0,2712057.686627135,383270.9585363992,21.0,2.0,3.0,1742.0,0.552,1.0,1.0,0,3073.779,33891.741,941.618,30578.117,5372.841999999999,0.9267399267399268,0.26722972972972975,0.5200652952836049,0.1,0.6677958170541067,1.0,0.0,175500.0,93800.0
1534.0,2712481.5009351177,383224.20675895846,25.0,2.0,3.0,1596.0,0.469,1.0,1.0,0,2672.155,34181.784,565.967,30993.021,5774.4659999999985,0.9120879120879121,0.24256756756756756,0.5020507969791353,0.1,0.6563546982662842,1.0,0.0,150500.0,80500.0
1535.0,2712265.433974722,383222.1312606299,24.0,2.5,4.0,1650.0,0.465,1.0,1.0,0,2862.244,34016.993,770.337,30792.635,5584.376999999999,0.9157509157509157,0.2516891891891892,0.5011038489193123,0.13333333333333333,0.6662715481505647,1.0,0.0,163200.0,87800.0
1542.0,2700155.6942757578,383154.3841607372,38.29,2.0,3.0,2052.0,0.404,1.0,1.0,0,1552.955,26140.6,627.063,19742.186,6893.665999999999,0.8634065934065934,0.3195945945945946,0.4855572536499314,0.1,0.619324970475464,1.0,0.0,233800.0,85100.0
1543.0,2712060.3144171867,383145.4395344099,19.0,2.0,3.0,1473.0,0.495,1.0,1.0,0,3022.584,33805.896,994.782,30621.531,5424.036999999999,0.9340659340659341,0.22179054054054054,0.5080158188752901,0.1,0.6739794875691774,1.0,0.0,137100.0,81600.0
1545.0,2696316.8025122457,382944.83244689024,14.0,2.0,3.0,1156.0,9.9,0.0,1.0,1,342.581,24219.773,4381.189,16673.091,8104.039999999999,0.9523809523809523,0.16824324324324325,0.8392105284183046,0.1,0.8462525292014943,1.0,0.0,259900.0,240000.0
1549.0,2712279.0004253737,383022.6341799463,19.0,1.5,3.0,1544.0,0.553,1.0,1.0,0,2771.413,33891.42,824.421,30871.317,5675.207999999999,0.9340659340659341,0.23378378378378378,0.5202653958089505,0.1,0.678166800703817,1.0,0.0,143300.0,88500.0
1553.0,2700167.675085763,383035.774621854,6.0,2.0,3.0,1219.0,0.526,1.0,1.0,0,1511.141,26044.369,649.882,19810.032,6935.48,0.9816849816849816,0.17888513513513513,0.5147313419922815,0.1,0.6188357954820501,1.0,0.0,127300.0,42800.0
1555.0,2712095.3187374794,382994.71751526924,21.0,2.0,4.0,1812.0,0.482,0.0,1.0,0,2935.682,33736.452,1006.64,30706.001,5510.938999999999,0.9267399267399268,0.27905405405405403,0.5050735333884859,0.13333333333333333,0.6817718126035738,1.0,0.0,199700.0,105900.0
1558.0,2713017.273999378,382992.95523035526,22.0,2.5,3.0,1404.0,0.468,1.0,1.0,0,2086.759,34430.798,129.792,31576.526,6359.861999999999,0.9230769230769231,0.21013513513513513,0.5018148192799969,0.1,0.6180245374753836,1.0,0.0,133400.0,53200.0
1560.0,2713267.361701975,382949.68328513595,74.0,1.0,2.0,1242.0,0.292,0.0,0.0,0,1843.647,34595.9,110.824,31829.995,6602.973999999999,0.7326007326007327,0.18277027027027026,0.4496641828260629,0.06666666666666667,0.49609505669083753,1.0,0.0,106600.0,23500.0
