ID,COORDS_X,COORDS_Y,AGE,BEDROOMS,HOUSESIZE,LOTSIZE,NEWHOME,DFLOOD100,DFLOOD500,PROXAMEN,DISTAMEN,DISTCBD,DISTHWY,DISTPARK,RESID,AGEnorm,HOUSESIZEnorm,LOTSIZEnorm,BEDROOMSnorm,RESIDnorm,PRICE
166,2694290.38663874,400541.143797036,25,3,1280,0.932,1,0,0,7025.023,1421.598,40549.351,1463.734,13316.027,-0.261331466782193,0.912087912087912,0.189189189189189,0.577972587523143,0.1,0.714347564515249,90500
168,2708979.12462026,400460.273209128,46,3,1324,1.316,0,1,0,5649.623,2796.998,45511.905,12574.475,26851.268,-0.839198172588002,0.835164835164835,0.196621621621622,0.616116371909862,0.1,0.632528892019877,57500
171,2693112.86254507,400344.699362128,7,2,1256,1.283,0,0,0,8111.713,334.908,40173.97,1011.579,12218.176,0.581454889878376,0.978021978021978,0.185135135135135,0.6133087321168,0.0666666666666667,0.833675534454308,179500
174,2694265.54046398,400291.916060377,94,2,1124,1.398,1,0,0,6979.388,1467.233,40303.627,1220.119,13180.924,-0.333267041306273,0.659340659340659,0.162837837837838,0.622798989366589,0.0666666666666667,0.704162390056124,111500
178,2694516.0549477,400278.233481512,24,3,1071,0.459,1,0,0,6738.116,1708.505,40336.416,1265.247,13390.045,-0.419163763044597,0.915750915750916,0.153885135135135,0.499668042893436,0.1,0.69200049238366,62500
181,2693880.82071799,400122.678248882,57,4,1769,0.715,1,1,0,7297.239,1149.382,40062.679,959.352,12758.02,-0.241721015453483,0.794871794871795,0.271790540540541,0.548669819508294,0.133333333333333,0.717124158284417,164800
182,2694492.7416762,400125.219126522,26,4,1232,0.826,1,0,0,6715.347,1731.274,40177.774,1107.075,13293.568,-0.481707889263864,0.908424908424908,0.181081081081081,0.564624331797051,0.133333333333333,0.6831450291285,69200
188,2694060.14247265,400036.616792537,32,4,1970,0.895,1,1,0,7122.32,1324.301,40017.192,924.311,12862.062,-0.350823955555817,0.886446886446886,0.305743243243243,0.573494083706883,0.133333333333333,0.701676551362562,144600
189,2693383.98651661,400051.699407362,40,4,3060,1.187,0,1,0,7751.836,694.785,39934.367,800.601,12328.077,-0.0659258064515892,0.857142857142857,0.489864864864865,0.604710612303457,0.133333333333333,0.742014553399887,315000
191,2693678.59035316,399909.358047754,94,3,1320,1.64,1,1,0,7443.965,1002.656,39856.326,745.583,12531.756,-0.251829697753853,0.659340659340659,0.195945945945946,0.640449574331075,0.1,0.715692895748984,156800
193,2694240.90803327,399925.98756627,41,3,1624,0.981,1,0,0,6977.542,1469.079,39938.564,855.824,12952.154,-0.472180593909174,0.853479853479854,0.247297297297297,0.583637412598753,0.1,0.684493974569655,101700
194,2694537.08654097,399919.475540102,95,4,1521,0.641,1,0,1,6660.739,1785.882,39988.75,922.074,13238.824,-0.58319127139019,0.655677655677656,0.229898648648649,0.536591288883642,0.133333333333333,0.668776255979789,123800
196,2693114.53150824,399656.65452397,22,0,1740,4.04,1,1,0,8094.8,351.821,39493.927,344.169,11873.424,-0.193869185174518,0.923076923076923,0.266891891891892,0.740120723090918,0,0.723899376843582,157400
204,2693964.41782797,399785.924529188,64,5,2806,0.429,1,1,0,7277.655,1168.966,39726.067,630.626,12638.387,-0.427020818277637,0.769230769230769,0.44695945945946,0.492195232114809,0.166666666666667,0.690888031979848,217800
206,2693822.79950352,399705.084983472,49,3,1540,2.51,0,0,0,7329.229,1117.392,39654.903,557.951,12572.635,-0.410824755022818,0.824175824175824,0.233108108108108,0.687500508168604,0.1,0.693181191253166,111700
211,2695108.87573848,399573.38530384,9,3,2436,6.69,1,0,1,6303.78,2142.841,39742.281,697.365,13523.418,-0.910580253907488,0.970695970695971,0.384459459459459,0.795881515290182,0.1,0.622422085251398,99000
212,2694601.13079417,399701.82541658,54,2,990,0.479,1,0,1,6659.052,1787.569,39786.112,724.39,13198.772,-0.704454972528582,0.805860805860806,0.140202702702703,0.50438327822174,0.0666666666666667,0.651606837930028,57500
213,2694406.60581005,399672.209833544,52,0,1421,0.351,1,0,1,6874.295,1572.326,39697.552,627.02,12987.975,-0.653877559252238,0.813186813186813,0.213006756756757,0.470009981021414,0,0.658767964831689,86300
216,2694599.66984737,399584.950667313,21,2,1144,0.506,1,0,1,6703.665,1742.956,39665.527,604.82,13142.257,-0.761695482416051,0.926739926739927,0.166216216216216,0.510445708118417,0.0666666666666667,0.643502300179544,52400
226,2694823.23572645,399390.592224785,54,4,1670,0.842,0,0,1,6548.094,1898.527,39536.93,486.086,13266.292,-0.725876068002265,0.805860805860806,0.255067567567568,0.566745365870861,0.133333333333333,0.648573879676083,95000
230,2694692.43176977,399178.462896583,28,0,1612,0.669,0,0,1,6714.473,1732.148,39328.224,274.429,13074.613,-1.04709209916651,0.901098901098901,0.24527027027027,0.541318045849196,0,0.60309372137999,59500
233,2694492.36300712,399208.454307517,58,2,1036,0.239,1,0,1,6927.64,1518.981,39281.915,219.518,12874.409,-0.954501629333081,0.791208791208791,0.147972972972973,0.427520992037559,0.0666666666666667,0.616203369766688,46500
237,2693303.64980418,398975.817548981,26,0,200,4.06,1,1,0,8174.055,272.566,38772.309,354.78,11653.859,-0.592078024735019,0.908424908424908,0.00675675675675676,0.740666677336573,0,0.66751800324752,12600
249,2694617.89064055,398657.699685047,44,3,1324,0.706,1,0,1,6872.531,1574.09,38765.272,286.803,12776.977,-1.37898780307709,0.842490842490843,0.196621621621622,0.547269379120581,0.1,0.556101455468055,37300
251,2695000.30424171,398504.077013368,3,4,2052,0.63,1,0,1,6509.768,1936.853,38704.34,184.496,13061.198,-2.37179127725757,0.992673992673993,0.319594594594595,0.534677613076782,0.133333333333333,0.415532944615766,14500
253,2694901.99520526,398443.075669627,29,3,1272,1.023,1,0,1,6598.849,1847.772,38622.993,289.701,12959.093,-1.65277017430839,0.897435897435897,0.187837837837838,0.588272154564697,0.1,0.517337308058759,25500
261,2710099.73872667,397769.345438372,59,3,930,15.25,1,1,0,7584.787,861.834,43780.07,12532.449,27462.481,-1.4082089644019,0.787545787545788,0.130067567567568,0.886975455676789,0.1,0.55196410579148,31600
264,2709591.70387806,397843.21406661,39,3,1518,4.71,1,1,0,7073.986,1372.635,43604.703,12112.155,26861.702,-1.45977666050915,0.860805860805861,0.229391891891892,0.757084716109052,0.1,0.544662767270416,41600
269,2709121.66647437,397715.255136744,18,3,1612,0.774,1,1,0,6631.102,1815.519,43262.772,11667.737,26422.6,-1.56014937043315,0.937728937728938,0.24527027027027,0.557435691928767,0.1,0.530451251365043,32900
270,2693440.6280534,397479.350402393,30,3,1856,3.02,1,1,0,8205.823,240.798,37444.129,1652.47,11244.247,-1.11061093304573,0.893772893772894,0.286486486486486,0.707950411738934,0.1,0.594100251754144,67200
271,2709311.46661358,397783.566459287,36,3,3220,0.443,1,1,0,6819.307,1627.314,43397.972,11855.379,26610.185,-1.5137601343031,0.871794871794872,0.516891891891892,0.49574548474994,0.1,0.537019384950352,73800
273,2708779.07497203,397474.693634295,33,2,740,3.8,1,1,0,6241.763,2204.858,42838.251,11275.455,26065.149,-1.6734383038582,0.882783882783883,0.097972972972973,0.733349902863749,0.0666666666666667,0.514410960328844,15900
276,2694466.36039457,397374.191645386,1,3,2240,0.819,1,1,0,7296.806,1149.815,37512.309,1259.149,12132.199,-1.46980848320774,1,0.351351351351351,0.563683428159747,0.1,0.543242387089898,45500
277,2709316.18123779,397574.717247381,36,3,1822,0.177,1,1,0,6764.828,1681.793,43221.652,11800.574,26587.845,-1.53614807680746,0.871794871794872,0.280743243243243,0.39431964455669,0.1,0.533849533292165,39400
278,2709133.81273974,397505.989380142,11,3,1800,0.717,1,1,0,6562.471,1884.15,43066.947,11597.832,26387.477,-1.58021895496436,0.963369963369963,0.277027027027027,0.548978633983033,0.1,0.527609650097174,34500
280,2709488.01441361,397518.683274627,37,3,1428,0.738,1,1,0,6899.987,1546.634,43265.167,11948.387,26749.396,-1.51227085784864,0.868131868131868,0.214189189189189,0.552170148679008,0.1,0.537230247803772,33900
282,2708217.68877097,397154.163693754,43,3,942,6.03,1,1,0,5530.129,2916.492,42206.759,10573.334,25394.699,-1.90632377880318,0.846153846153846,0.132094594594595,0.784398461227263,0.1,0.481437300119642,17100
283,2708005.67853154,396903.146246625,59,3,1444,5.05,1,1,0,5268.935,3177.686,41945.492,10323.875,25164.449,-2.03395448219938,0.787545787545788,0.216891891891892,0.76479047222582,0.1,0.463366394465083,25000
284,2709446.93746392,397429.399665537,54,3,1885,0.955,1,1,0,6847.268,1599.353,43173.779,11913.591,26728.819,-1.52793427731921,0.805860805860806,0.291385135135135,0.580667767877237,0.1,0.535012504204868,48800
285,2707778.88961376,396811.134260701,54,2,1352,6.44,1,1,0,5087.435,3359.186,41829.321,10136.986,24975.101,-2.1361267108086,0.805860805860806,0.201351351351351,0.791670971760896,0.0666666666666667,0.448900089300394,21000
287,2709771.94886751,397183.2153383,59,4,1472,3.18,0,1,0,6919.811,1526.81,43112.99,12095.395,26948.068,-1.5095983399302,0.787545787545788,0.221621621621622,0.713657769788481,0.133333333333333,0.537608642797132,41700
291,2708319.15655066,397365.697407356,44,3,1000,0.97,1,1,0,5752.308,2694.313,42526.389,10784.517,25566.008,-1.83540201791609,0.842490842490843,0.141891891891892,0.582390745764129,0.1,0.491478931292568,18100
293,2704717.52018511,397007.242816993,4,0,5000,10.03,1,0,0,2181.473,6265.148,40498.433,7292.137,21967.697,-2.96736620785516,0.989010989010989,0.817567567567568,0.840652818448175,0,0.331207009753214,23800
294,2709081.94514045,397278.857425051,59,3,1358,0.91,0,1,0,6413.291,2033.33,42838.432,11472.236,26292.535,-1.61275377648698,0.787545787545788,0.202364864864865,0.575331613709786,0.1,0.523003127727723,33200
295,2709451.33796649,397263.582582723,36,3,1437,0.557,0,1,0,6738.934,1707.687,43027.968,11837.004,26670.898,-1.54300360167422,0.871794871794872,0.215709459459459,0.521062195727023,0.1,0.532878877017592,32500
296,2709853.83274152,397045.189002504,20,4,1864,3.05,1,1,0,6891.757,1554.864,43044.911,12115.406,27011.746,-1.51708710412834,0.93040293040293,0.287837837837838,0.709043226337831,0.133333333333333,0.536548327781288,42100
301,2709053.28424312,397031.535767348,2,3,1519,1.889,1,1,0,6274.336,2172.285,42618.029,11385.268,26237.622,-1.63690970794424,0.996336996336996,0.229560810810811,0.656076744563059,0.1,0.519582951024575,27300
302,2708978.77029787,397132.030419853,29,3,680,0.585,1,1,0,6265.581,2181.04,42668.142,11344.5,26181.431,-1.64963793567365,0.897435897435897,0.0878378378378378,0.526484568414899,0.1,0.517780793735401,13400
303,2694412.00195735,396961.245933606,5,3,1500,2.85,1,0,0,7530.281,916.34,37115.795,1549.683,11913.596,-1.44866784304359,0.985347985347985,0.226351351351351,0.701545064605167,0.1,0.546235636392125,30400
304,2709181.31571382,397090.767537978,59,4,1522,0.394,1,1,0,6420.866,2025.755,42740.299,11532.402,26380.854,-1.60463806948354,0.787545787545788,0.230067567567568,0.482786293809932,0.133333333333333,0.524152209975778,35800
308,2708773.31504192,396696.829282899,44,3,790,2.9,1,1,0,5858.431,2588.19,42185.519,11030.936,25921.686,-1.74764128645629,0.842490842490843,0.106418918918919,0.703467817591725,0.1,0.503904749345628,16400
309,2708599.82748492,396654.172137722,2,3,1568,1.547,1,1,0,5690.633,2755.988,42061.764,10847.736,25737.971,-1.82673611053812,0.996336996336996,0.237837837837838,0.633995490664773,0.1,0.492705915007861,23100
312,2707438.73467613,396452.296708277,55,2,776,4.91,1,1,0,4618.124,3828.497,41342.502,9700.185,24577.679,-2.29202633543566,0.802197802197802,0.104054054054054,0.761682281285277,0.0666666666666667,0.426826659214599,10300
313,2708997.25589565,396824.172893731,25,3,1614,0.497,1,1,0,6111.25,2335.371,42413.073,11274.207,26152.453,-1.66083615906146,0.912087912087912,0.245608108108108,0.508461607826368,0.1,0.516195265857273,30300
317,2709244.40586241,396786.071619819,2,3,1280,0.404,1,1,0,6287.118,2159.503,42517.44,11506.384,26396.625,-1.61292102846023,0.996336996336996,0.189189189189189,0.485557253649931,0.1,0.522979446947562,22100
321,2704823.25907118,396419.704784246,2,3,2205,10.03,1,0,0,2146.795,6299.826,40006.497,7185.153,21982.639,-2.96533507171186,0.996336996336996,0.345439189189189,0.840652818448175,0.1,0.331494593137467,10200
325,2711110.69902529,396211.193660467,3,2,1144,6.88,1,1,0,7318.03,1128.591,43041.271,10797.773,28162.945,-1.55518652878735,0.992673992673993,0.166216216216216,0.79897759778489,0.0666666666666667,0.531153927451387,24000
330,2709647.37518812,396588.097667169,59,3,1001,1.2,1,1,0,6415.544,2031.077,42509.085,11776.454,26708.487,-1.5955816149049,0.787545787545788,0.142060810810811,0.605914831692544,0.1,0.525434490272763,25300
332,2694155.6477499,396487.982308825,11,4,3520,3.98,1,0,0,7994.263,452.358,36535.857,2097.938,11457.464,-1.61790553779595,0.963369963369963,0.567567567567568,0.738466495069996,0.133333333333333,0.522273702988284,62100
333,2709017.0544901,396570.833105473,27,3,1566,0.447,0,1,0,5966.994,2479.627,42206.716,11223.189,26137.931,-1.44003669364818,0.904761904761905,0.2375,0.496739248835055,0.1,0.547457698813348,31000
337,2694702.37293794,396399.892358525,94,3,1436,7.85,0,0,0,7404.581,1042.04,36573.257,1620.217,12051.131,-1.64159420429935,0.659340659340659,0.215540540540541,0.813559303502537,0.1,0.518919685137766,41000
338,2709336.6566331,396579.324110805,2,3,2052,0.501,1,1,0,6213.96,2232.661,42386.075,11540.801,26464.017,-1.62561116815395,0.996336996336996,0.319594594594595,0.50934782908547,0.1,0.521182682446182,35100
339,2709750.4509988,396545.305971112,20,3,1300,0.402,0,1,0,6556.54,1890.081,42581.326,11708.17,26871.579,-1.59347660738515,0.93040293040293,0.192567567567568,0.485008589942831,0.1,0.525732532916731,25200
341,2708506.98362096,396474.104049307,44,3,880,0.735,1,1,0,5511.455,2935.166,41860.792,10708.569,25621.71,-1.89566674977844,0.842490842490843,0.121621621621622,0.551719820113087,0.1,0.482946201668716,14800
342,2702655.41659409,395856.143254195,75,3,1386,36.17,0,0,1,1,8445.621,38484.061,4899.112,19708.338,-4.54721244502208,0.728937728937729,0.207094594594595,0.982456781972546,0.1,0.107520611881308,2000
343,2708931.06582411,396507.851366371,39,2,546,0.313,1,1,0,5866.177,2580.444,42112.655,11128.776,26049.581,-1.70913577073911,0.860805860805861,0.0652027027027027,0.457342195370673,0.0666666666666667,0.509356647072347,10500
344,2707816.41101993,396449.357717488,2,3,1674,0.432,1,1,0,4835.021,3611.6,41402.614,9962.684,24865.04,-2.37963999507524,0.996336996336996,0.255743243243243,0.492965656905576,0.1,0.414421664685324,12000
347,2707664.82044193,396408.600906657,3,3,1632,0.489,1,1,0,4703.069,3743.552,41302.204,9827.652,24732.063,-2.24628717959865,0.992673992673993,0.248648648648649,0.506667564237931,0.1,0.433302749589844,15100
351,2709351.69919447,396284.920920213,10,3,1152,1.048,1,1,0,6073.697,2372.924,42138.845,11469.565,26436.637,-1.68268510923447,0.967032967032967,0.167567567567568,0.59094141773707,0.1,0.513101728748088,20200
352,2709266.84476721,396312.185565138,3,3,1296,0.416,1,1,0,6012.172,2434.449,42120.597,11394.558,26354.094,-1.68804702202874,0.992673992673993,0.191891891891892,0.488793255695134,0.1,0.512342549196029,20900
356,2707904.59997849,396319.724528749,5,3,1120,0.345,1,1,0,4927.178,3519.443,41418.684,10087.783,25005.285,-2.17818997709134,0.985347985347985,0.162162162162162,0.468103804316479,0.1,0.442944458748407,11100
358,2707152.67201876,396234.810494404,27,3,1892,1.138,1,1,0,4233.652,4212.969,40966.432,9341.616,24248.304,-2.37593997383459,0.904761904761905,0.292567567567568,0.600049947996018,0.1,0.414945541252486,18200
360,2709006.57760825,396293.48221942,2,3,1400,0.475,1,1,0,5780.028,2666.593,41972.482,11145.39,26099.504,-1.74474167288149,0.996336996336996,0.209459459459459,0.503456182557665,0.1,0.504315298233555,21300
364,2708762.38776629,396232.049834633,2,3,1776,0.8,1,1,0,5548.352,2898.269,41785.002,10879.357,25834.561,-1.83915348428003,0.996336996336996,0.272972972972973,0.561088429849099,0.1,0.490947770741657,25100
366,2708583.01214387,396193.451373934,34,0,3954,1.218,1,1,0,5373.827,3072.794,41627.95,10705.826,25669.814,-1.91443777171405,0.879120879120879,0.640878378378378,0.607560849841061,0,0.480288460565582,64600
374,2709576.65331437,396155.833049364,34,4,1200,0.206,1,1,0,6209.246,2237.375,42157.322,11463.327,26644.764,-1.68293711346087,0.879120879120879,0.175675675675676,0.411093838103985,0.133333333333333,0.513066048112639,22100
378,2707821.83358114,395738.546144941,46,5,1932,6,1,1,0,4526.84,3919.781,40886.966,9853.697,24855.401,-2.22827521631072,0.835164835164835,0.299324324324324,0.783847061031503,0.166666666666667,0.43585301751573,25200
380,2711162.92440365,395441.738666357,55,3,1476,4.56,0,1,0,6818.399,1628.222,42737.233,10081.819,28461.426,-1.6673963704184,0.802197802197802,0.222297297297297,0.753506555572293,0.1,0.515266422269087,35800
381,2705038.94241414,395899.376314576,2,3,1512,1.004,1,0,0,2170.541,6276.08,39658.618,7218.305,22109.395,-2.93078675715896,0.996336996336996,0.228378378378378,0.586199518931674,0.1,0.33638620084781,6500
383,2709611.61842907,396075.457227546,2,3,1040,0.197,1,1,0,6198.041,2248.58,42109.045,11376.393,26670.851,-1.69571699585081,0.996336996336996,0.148648648648649,0.406155053707904,0.1,0.511256577171873,16000
384,2709929.06931241,396000.407753616,31,1,1152,0.64,1,1,0,6413.677,2032.944,42221.375,11156.734,26975.778,-1.67582225229448,0.89010989010989,0.167567567567568,0.536418680714197,0.0333333333333333,0.514073423152202,22800
389,2706289.68713309,395965.331613046,44,3,941,0.385,1,1,0,3343.515,5103.106,40309.213,8438.97,23359.57,-2.61188345696073,0.842490842490843,0.131925675675676,0.480231624068149,0.1,0.381538905467171,7500
390,2706185.83672443,395944.035402719,25,3,1275,0.343,1,1,0,3239.364,5207.257,40239.372,8331.842,23252.458,-2.63749157177467,0.912087912087912,0.188344594594595,0.467461037912462,0.1,0.377913117827677,8900
393,2709669.43664839,395936.358814869,2,3,1836,0.229,1,1,0,6169.455,2277.166,42025.301,11227.962,26714.397,-1.71782367336864,0.996336996336996,0.283108108108108,0.422795678355427,0.1,0.508126549105505,27700
394,2709950.93907255,395906.380841486,9,3,1152,0.661,1,1,0,6371.208,2075.413,42152.532,11052.573,26995.472,-1.6916989305978,0.970695970695971,0.167567567567568,0.539988038710239,0.1,0.511825484779281,19500
398,2706735.69723782,395629.751640683,48,2,1636,3.17,1,1,0,3565.618,4881.003,40229.948,8770.951,23759.627,-2.4878854685195,0.827838827838828,0.249324324324324,0.713309563169692,0.0666666666666667,0.39909546427983,16700
403,2705229.75839696,395772.632601965,26,3,1008,1.012,0,1,0,2298.516,6148.105,39634.632,7366.294,22283.338,-2.87295092885569,0.908424908424908,0.143243243243243,0.587076948220445,0.1,0.34457502821388,5900
405,2695330.19062611,395352.363198044,54,2,672,3.5,1,0,1,7065.45,1381.171,35754.053,1616.127,12476.967,-1.41546539820289,0.805860805860806,0.0864864864864865,0.724258027965779,0.0666666666666667,0.550936685843795,21000
406,2698462.86166325,395317.735457678,9,0,4000,5.7,1,0,0,4280.93,4165.691,36454.124,783.526,15377.099,-0.793248569578526,0.970695970695971,0.648648648648649,0.778176304707195,0,0.639034779073332,168400
407,2694128.87216533,395666.286050808,27,4,2262,1.854,1,1,0,8188.669,257.952,35727.139,2524.655,11295.012,-1.72875120745069,0.904761904761905,0.355067567567568,0.654009121994932,0.133333333333333,0.506579347435537,42000
409,2709714.0854403,395754.001451092,18,4,1152,0.344,1,1,0,6090.652,2355.969,41895.503,11048.503,26739.076,-1.74992024346184,0.937728937728938,0.167567567567568,0.467782888241875,0.133333333333333,0.503582077637785,18600
410,2702030.41454564,395565.112539526,7,3,1848,3.69,0,0,1,640.365999999999,7806.255,38044.73,4260.621,19082.699,-3.21929950264972,0.978021978021978,0.285135135135135,0.730102378017966,0.1,0.295536417330465,7200
414,2701525.63969098,395461.565887652,31,3,1296,7.71,1,0,1,1141.827,7304.794,37742.773,3761.187,18582.022,-2.90485637681552,0.89010989010989,0.191891891891892,0.811569819043469,0.1,0.340057617241392,8200
418,2709739.76571434,395639.838297361,17,3,1208,0.618,1,1,0,6034.367,2412.254,41813.954,10937.035,26754.05,-1.7697799784101,0.941391941391941,0.177027027027027,0.532551480049458,0.1,0.50077018843695,19700
419,2701223.07279952,395133.694342998,22,3,1520,4.998,1,0,1,1544.307,6902.314,37336.208,3348.649,18225.583,-2.53740175579838,0.923076923076923,0.22972972972973,0.76364617727213,0.1,0.392084579500774,12900
423,2710031.61272553,395616.269962196,36,2,2052,0.528,1,1,0,6222.792,2223.829,41955.579,10767.177,27042.539,-1.73874544070798,0.871794871794872,0.319594594594595,0.515150907998971,0.0666666666666667,0.505164289448107,38300
428,2705547.03786413,395237.926109514,65,2,784,7.18,1,1,0,2353.683,6092.938,39321.729,7530.314,22545.887,-2.75413243865507,0.765567765567766,0.105405405405405,0.803696187783557,0.0666666666666667,0.361398235085719,7000
430,2710119.35979754,395525.869316217,2,3,1008,0.826,1,1,0,6209.443,2237.178,41928.232,10643.971,27121.645,-1.74989741358802,0.996336996336996,0.143243243243243,0.564624331797051,0.1,0.50358531006137,14000
431,2697096.11218487,395390.250693417,49,0,210,2.18,1,0,0,5461.85,2984.771,36154.396,216.304,14147.687,-1.1745004474473,0.824175824175824,0.00844594594594595,0.67191683825082,0,0.585054298418901,7400
433,2709627.59489164,395475.193283928,44,3,1316,1.172,1,1,0,5840.354,2606.267,41615.051,10856.292,26628.063,-1.81887893409079,0.842490842490843,0.19527027027027,0.60330463095407,0.1,0.493818392574095,24400
440,2709820.08776132,395429.327935988,30,3,1545,0.581,1,1,0,5941.269,2505.352,41681.793,10715.249,26814.71,-1.80066230015269,0.893772893772894,0.233952702702703,0.525726037068291,0.1,0.496397639295137,26100
442,2703647.20076358,395409.084951131,19,2,624,0.385,1,0,1,696.203,7750.418,38597.606,5745.238,20669.204,-3.19311077211163,0.934065934065934,0.0783783783783784,0.480231624068149,0.0666666666666667,0.299244412868948,2500
443,2710115.7612803,395390.307181814,26,3,1709,0.495,1,1,0,6100.757,2345.864,41814.764,10530.673,27105.783,-1.77109125724346,0.908424908424908,0.261655405405405,0.50801581887529,0.1,0.500584527812556,28900
444,2703431.84342098,395357.759660914,15,3,1152,0.761,1,0,1,475.494999999999,7971.126,38457.045,5522.795,20448.16,-3.22377745922588,0.948717948717949,0.167567567567568,0.555563045682584,0.1,0.294902394883986,4400
445,2709706.86918893,395015.095127507,52,3,1085,6.69,1,1,0,5575.41,2871.211,41294.824,10410.145,26702.489,-1.89535903447031,0.813186813186813,0.15625,0.795881515290182,0.1,0.482989770294084,21000
447,2710215.94522171,395295.405020293,2,3,1624,0.826,1,1,0,6079.99,2366.631,41791.868,10396.525,27198.973,-1.77642713680615,0.996336996336996,0.247297297297297,0.564624331797051,0.1,0.499829034239335,24500
448,2709853.87832562,395323.751526792,2,3,1512,0.525,1,1,0,5884.946,2561.675,41613.134,10608.722,26839.182,-1.81634331494184,0.996336996336996,0.228378378378378,0.514520960368239,0.1,0.494177404419969,21500
463,2695813.06993742,395170.903134984,52,3,1426,0.59,1,0,1,6715.529,1731.092,35630.849,1371.472,12872.533,-1.3937857784361,0.813186813186813,0.213851351351351,0.527425472052202,0.1,0.554006247892797,41000
464,2710709.32438659,395216.113610839,18,3,2340,0.97,1,1,0,6256.378,2190.243,42004.514,10086.782,27683.102,-1.73837429653441,0.937728937728938,0.368243243243243,0.582390745764129,0.1,0.505216838804699,40200
465,2694407.71372269,395137.748955059,5,3,1568,0.977,0,0,0,8063.136,383.485,35280.742,2565.561,11482.591,-1.43793103811187,0.985347985347985,0.237837837837838,0.583185704064037,0.1,0.547755833208327,30600
466,2701851.7774371,395097.79532122,20,3,1152,0.927,1,0,1,948.096,7498.525,37562.09,3934.331,18849.206,-2.84974855210193,0.93040293040293,0.167567567567568,0.577377881892904,0.1,0.347860193539478,6600
467,2709927.90377248,395152.013474731,2,3,1232,0.424,1,1,0,5796.795,2649.826,41511.54,10423.823,26899.432,-1.83842177068151,0.996336996336996,0.181081081081081,0.490899138606077,0.1,0.491051372203164,17000
469,2698245.92808396,394779.526430648,6,0,576,4.81,0,1,0,4477.188,3969.433,35963.394,475.39,15232.536,-0.78276615081412,0.981684981684982,0.0702702702702703,0.75940739628781,0,0.640518958001149,26900
470,2702538.44119522,395189.067959576,12,2,1782,0.97,1,0,1,260.606999999999,8186.014,37925.898,4619.314,19543.374,-3.15984955905313,0.95970695970696,0.273986486486486,0.582390745764129,0.0666666666666667,0.303953783162634,7200
472,2710535.11804284,395140.63393295,17,3,1300,0.97,1,1,0,6112.559,2334.062,41843.804,10104.959,27504.023,-1.76792863952795,0.941391941391941,0.192567567567568,0.582390745764129,0.1,0.501032314785734,21600
474,2702281.24127093,395006.15997522,59,4,1846,1.001,1,0,1,556.946999999999,7889.674,37652.519,4321.28,19268.924,-2.91815948131424,0.787545787545788,0.284797297297297,0.585868679253142,0.133333333333333,0.338174064617202,12100
476,2710334.8717654,394999.204250006,42,2,480,0.663,1,1,0,5885.163,2561.458,41607.815,10068.482,27299.974,-1.81408050640188,0.84981684981685,0.0540540540540541,0.54032204352644,0.0666666666666667,0.494497789707772,8800
478,2702139.15165851,394957.873528391,32,2,1588,0.576,1,0,1,710.417999999999,7736.203,37547.773,4167.84,19119.387,-2.82108137877282,0.886446886446886,0.241216216216216,0.524770495164158,0.0666666666666667,0.351919105469197,9900
482,2701445.55524548,394956.754601442,21,2,640,0.472,1,0,1,1375.464,7071.157,37271.14,3506.341,18432.868,-2.5373053508342,0.926739926739927,0.0810810810810811,0.5027557229173,0.0666666666666667,0.392098229233683,5000
483,2710044.46322675,394889.714168633,25,0,3360,1.535,1,1,0,5647.912,2798.709,41361.727,10140.441,26998.694,-1.87007665453397,0.912087912087912,0.540540540540541,0.633134573841291,0,0.486569437963344,55200
486,2702034.33485789,394917.036919199,22,3,1960,0.726,1,0,1,819.618,7627.003,37470.054,4059.074,19014.323,-2.80240102492776,0.923076923076923,0.304054054054054,0.550357722677229,0.1,0.354564009108722,11700
487,2696228.43031206,394939.266966779,44,4,960,0.896,0,0,0,6394.337,2052.284,35526.792,1147.721,13248.291,-1.34761742548004,0.842490842490843,0.135135135135135,0.573617540459045,0.133333333333333,0.560543107193065,25200
488,2710745.92288885,394802.802843365,4,3,1512,1.319,1,1,0,5889.705,2556.916,41689.382,9707.887,27693.546,-1.80059517886611,0.989010989010989,0.228378378378378,0.616368111320505,0.1,0.49640714282685,23000
489,2701893.7353896,394866.141854395,27,3,1040,1.152,1,0,1,968.329999999999,7478.291,37366.594,3910.693,18870.501,-2.69501829036049,0.904761904761905,0.148648648648649,0.601401735266186,0.1,0.369768056517831,7300
494,2695712.72161997,394838.112788621,17,3,1152,1.439,0,0,1,6914.947,1531.674,35296.421,1629.038,12725.006,-1.47345357039043,0.941391941391941,0.167567567567568,0.6259946830711,0.1,0.542726288495843,22000
495,2701552.79287257,394761.291535344,21,3,1012,1.062,1,0,1,1351.874,7094.747,37128.173,3524.593,18489.277,-2.45034621092135,0.926739926739927,0.143918918918919,0.592408526604192,0.1,0.404410551984804,8800
501,2702531.99039795,394839.88711525,28,3,1275,0.282,1,0,1,379.307999999999,8067.313,37605.883,4515.35,19502.529,-2.86138582124101,0.901098901098901,0.188344594594595,0.445811684669501,0.1,0.346212502293617,7200
503,2694534.039558,394796.272807322,9,3,1078,1.051,1,0,0,8040.785,405.836,34975.747,2644.236,11553.589,-1.43207588159656,0.970695970695971,0.155067567567568,0.591257441325498,0.1,0.548584849880376,21800
